,symbol,year,quarter,net_income,total_assets,source,book_value
1441,DALBHARAT,2023,FY,1079.0,25519.0,screener_html,15628.0
1442,DALBHARAT,2024,FY,853.0,27712.0,screener_html,16397.0
1443,DALBHARAT,2025,FY,699.0,30171.0,screener_html,17374.0
1444,DALBHARAT,2026,FY,1157.0,33259.0,screener_html,17979.0
1445,DATAPATTNS,2015,FY,3.0,157.0,screener_html,104.0
1446,DATAPATTNS,2016,FY,1.0,157.0,screener_html,104.0
1447,DATAPATTNS,2017,FY,1.0,152.0,screener_html,105.0
1448,DATAPATTNS,2018,FY,1.0,154.0,screener_html,106.0
1449,DATAPATTNS,2019,FY,8.0,277.0,screener_html,133.0
1450,DATAPATTNS,2020,FY,21.0,295.0,screener_html,154.0
1451,DATAPATTNS,2021,FY,56.0,329.0,screener_html,208.0
1452,DATAPATTNS,2022,FY,94.0,707.0,screener_html,574.0
1453,DATAPATTNS,2023,FY,124.0,1435.0,screener_html,1167.0
1454,DATAPATTNS,2024,FY,182.0,1692.0,screener_html,1324.0
1455,DATAPATTNS,2025,FY,222.0,1839.0,screener_html,1508.0
1456,DATAPATTNS,2026,FY,271.0,1929.0,screener_html,1736.0
1457,DEEPAKFERT,2015,FY,67.0,3440.0,screener_html,1472.0
1458,DEEPAKFERT,2016,FY,116.0,4454.0,screener_html,1527.0
1459,DEEPAKFERT,2017,FY,155.0,5048.0,screener_html,2016.0
1460,DEEPAKFERT,2018,FY,164.0,6991.0,screener_html,2046.0
1461,DEEPAKFERT,2019,FY,73.0,7118.0,screener_html,2098.0
1462,DEEPAKFERT,2020,FY,89.0,6931.0,screener_html,2181.0
1463,DEEPAKFERT,2021,FY,406.0,7161.0,screener_html,2703.0
1464,DEEPAKFERT,2022,FY,687.0,8744.0,screener_html,3885.0
1465,DEEPAKFERT,2023,FY,1221.0,11421.0,screener_html,5067.0
1466,DEEPAKFERT,2024,FY,468.0,11917.0,screener_html,5542.0
1467,DEEPAKFERT,2025,FY,945.0,12905.0,screener_html,6236.0
1468,DEEPAKFERT,2026,FY,739.0,16488.0,screener_html,6844.0
1469,DEEPAKNTR,2015,FY,53.0,1125.0,screener_html,346.0
1470,DEEPAKNTR,2016,FY,63.0,1296.0,screener_html,473.0
1471,DEEPAKNTR,2017,FY,96.0,1789.0,screener_html,715.0
1472,DEEPAKNTR,2018,FY,79.0,2592.0,screener_html,922.0
1473,DEEPAKNTR,2019,FY,174.0,2935.0,screener_html,1071.0
1474,DEEPAKNTR,2020,FY,611.0,3217.0,screener_html,1572.0
1475,DEEPAKNTR,2021,FY,776.0,3567.0,screener_html,2346.0
1476,DEEPAKNTR,2022,FY,1067.0,4432.0,screener_html,3338.0
1477,DEEPAKNTR,2023,FY,852.0,5129.0,screener_html,4090.0
1478,DEEPAKNTR,2024,FY,811.0,6095.0,screener_html,4796.0
1479,DEEPAKNTR,2025,FY,697.0,7708.0,screener_html,5388.0
1480,DEEPAKNTR,2026,FY,551.0,8654.0,screener_html,5837.0
1481,DELHIVERY,2019,FY,-1783.0,4063.0,screener_html,3348.96
1482,DELHIVERY,2020,FY,-269.0,4357.0,screener_html,3130.98
1483,DELHIVERY,2021,FY,-416.0,4598.0,screener_html,2802.0
1484,DELHIVERY,2022,FY,-1011.0,8251.0,screener_html,5957.0
1485,DELHIVERY,2023,FY,-1008.0,11191.0,screener_html,9177.0
1486,DELHIVERY,2024,FY,-249.0,11453.0,screener_html,9145.0
1487,DELHIVERY,2025,FY,162.0,12063.0,screener_html,9433.0
1488,DELHIVERY,2026,FY,153.0,12777.0,screener_html,9687.0
1489,DEVYANI,2016,FY,-130.0,720.0,screener_html,176.0
1490,DEVYANI,2017,FY,-180.0,596.0,screener_html,87.0
1491,DEVYANI,2018,FY,31.0,728.0,screener_html,139.0
1492,DEVYANI,2019,FY,-94.0,1807.0,screener_html,-70.0
1493,DEVYANI,2020,FY,-121.0,1884.0,screener_html,-189.0
1494,DEVYANI,2021,FY,-63.0,1668.0,screener_html,113.0
1495,DEVYANI,2022,FY,155.0,2263.0,screener_html,686.0
1496,DEVYANI,2023,FY,263.0,2985.0,screener_html,970.0
1497,DEVYANI,2024,FY,-10.0,4932.0,screener_html,1056.0
1498,DEVYANI,2025,FY,-7.0,5339.0,screener_html,1095.0
1499,DEVYANI,2026,FY,-43.0,6750.0,screener_html,1542.0
1500,DIVISLAB,2015,FY,852.0,4405.0,screener_html,3496.0
1501,DIVISLAB,2016,FY,1126.0,4898.0,screener_html,4293.0
1502,DIVISLAB,2017,FY,1060.0,6155.0,screener_html,5357.0
1503,DIVISLAB,2018,FY,877.0,6785.0,screener_html,5925.0
1504,DIVISLAB,2019,FY,1353.0,8036.0,screener_html,6957.0
1505,DIVISLAB,2020,FY,1377.0,8531.0,screener_html,7310.0
1506,DIVISLAB,2021,FY,1984.0,10771.0,screener_html,9295.0
1507,DIVISLAB,2022,FY,2960.0,13360.0,screener_html,11728.0
1508,DIVISLAB,2023,FY,1823.0,14425.0,screener_html,12767.0
1509,DIVISLAB,2024,FY,1600.0,15460.0,screener_html,13571.0
1510,DIVISLAB,2025,FY,2191.0,16921.0,screener_html,14969.0
1511,DIVISLAB,2026,FY,2568.0,20019.0,screener_html,16761.0
1512,DIXON,2015,FY,13.0,324.0,screener_html,85.0
1513,DIXON,2016,FY,43.0,417.0,screener_html,123.0
1514,DIXON,2017,FY,48.0,789.0,screener_html,197.0
1515,DIXON,2018,FY,61.0,966.0,screener_html,315.0
1516,DIXON,2019,FY,63.0,1491.0,screener_html,378.0
1517,DIXON,2020,FY,120.0,1697.0,screener_html,542.0
1518,DIXON,2021,FY,160.0,2846.0,screener_html,738.0
1519,DIXON,2022,FY,190.0,4277.0,screener_html,997.0
1520,DIXON,2023,FY,255.0,4679.0,screener_html,1285.0
1521,DIXON,2024,FY,375.0,6990.0,screener_html,1695.0
1522,DIXON,2025,FY,1233.0,16758.0,screener_html,3010.0
1523,DIXON,2026,FY,1644.0,19162.0,screener_html,4677.0
1524,LALPATHLAB,2015,FY,96.0,475.0,screener_html,315.0
1525,LALPATHLAB,2016,FY,133.0,625.0,screener_html,508.0
1526,LALPATHLAB,2017,FY,156.0,690.0,screener_html,595.0
1527,LALPATHLAB,2018,FY,172.0,916.0,screener_html,788.0
1528,LALPATHLAB,2019,FY,200.0,1091.0,screener_html,945.0
1529,LALPATHLAB,2020,FY,228.0,1374.0,screener_html,1032.0
1530,LALPATHLAB,2021,FY,296.0,1661.0,screener_html,1245.0
1531,LALPATHLAB,2022,FY,350.0,2343.0,screener_html,1501.0
1532,LALPATHLAB,2023,FY,241.0,2383.0,screener_html,1666.0
1533,LALPATHLAB,2024,FY,362.0,2454.0,screener_html,1849.0
1534,LALPATHLAB,2025,FY,492.0,2713.0,screener_html,2173.0
1535,LALPATHLAB,2026,FY,510.0,3140.0,screener_html,2509.0
1536,DRREDDY,2015,FY,2336.0,18457.0,screener_html,9853.0
1537,DRREDDY,2016,FY,2131.0,20330.0,screener_html,12569.0
1538,DRREDDY,2017,FY,1292.0,21654.0,screener_html,12262.0
1539,DRREDDY,2018,FY,947.0,22349.0,screener_html,12572.0
1540,DRREDDY,2019,FY,1950.0,22418.0,screener_html,14024.0
1541,DRREDDY,2020,FY,2026.0,23223.0,screener_html,15599.0
1542,DRREDDY,2021,FY,1952.0,26588.0,screener_html,17641.0
1543,DRREDDY,2022,FY,2182.0,29746.0,screener_html,19212.0
1544,DRREDDY,2023,FY,4507.0,32209.0,screener_html,23286.0
1545,DRREDDY,2024,FY,5578.0,38780.0,screener_html,28254.0
1546,DRREDDY,2025,FY,5725.0,48023.0,screener_html,33549.0
1547,DRREDDY,2026,FY,4158.0,56577.0,screener_html,37892.0
1548,EIDPARRY,2015,FY,276.0,12899.0,screener_html,2227.0
1549,EIDPARRY,2016,FY,175.0,14131.0,screener_html,2388.0
1550,EIDPARRY,2017,FY,708.0,13364.0,screener_html,2751.0
1551,EIDPARRY,2018,FY,517.0,14528.0,screener_html,2970.0
1552,EIDPARRY,2019,FY,438.0,15901.0,screener_html,3128.0
1553,EIDPARRY,2020,FY,889.0,14936.0,screener_html,3520.0
1554,EIDPARRY,2021,FY,1000.0,13257.0,screener_html,4583.0
1555,EIDPARRY,2022,FY,1574.0,15943.0,screener_html,5326.0
1556,EIDPARRY,2023,FY,1828.0,18778.0,screener_html,6085.0
1557,EIDPARRY,2024,FY,1618.0,21487.0,screener_html,7058.0
1558,EIDPARRY,2025,FY,1773.0,24371.0,screener_html,7936.0
1559,EIDPARRY,2026,FY,1380.0,29212.0,screener_html,8766.0
1560,EIHOTEL,2015,FY,76.0,3719.0,screener_html,2610.0
1561,EIHOTEL,2016,FY,143.0,3604.0,screener_html,2730.0
1562,EIHOTEL,2017,FY,118.0,3680.0,screener_html,2780.0
1563,EIHOTEL,2018,FY,196.0,4064.0,screener_html,2882.0
1564,EIHOTEL,2019,FY,149.0,4242.0,screener_html,2993.0
1565,EIHOTEL,2020,FY,165.0,4442.0,screener_html,3136.0
1566,EIHOTEL,2021,FY,-375.0,4125.0,screener_html,3104.0
1567,EIHOTEL,2022,FY,-95.0,4137.0,screener_html,3027.0
1568,EIHOTEL,2023,FY,329.0,4395.0,screener_html,3375.0
1569,EIHOTEL,2024,FY,678.0,5045.0,screener_html,3939.0
1570,EIHOTEL,2025,FY,770.0,5831.0,screener_html,4613.0
1571,EIHOTEL,2026,FY,657.0,6548.0,screener_html,5262.0
1572,EICHERMOT,2014,FY,702.0,6403.0,screener_html,2516.0
1573,EICHERMOT,2016,FY,1338.0,4939.0,screener_html,3653.0
1574,EICHERMOT,2017,FY,1667.0,7009.0,screener_html,5345.0
1575,EICHERMOT,2018,FY,1960.0,9522.0,screener_html,7030.0
1576,EICHERMOT,2019,FY,2203.0,11387.0,screener_html,8918.0
1577,EICHERMOT,2020,FY,1827.0,12450.0,screener_html,9981.0
1578,EICHERMOT,2021,FY,1347.0,14559.0,screener_html,11438.0
1579,EICHERMOT,2022,FY,1677.0,16140.0,screener_html,12608.0
1580,EICHERMOT,2023,FY,2914.0,19198.0,screener_html,14990.0
1581,EICHERMOT,2024,FY,4001.0,23115.0,screener_html,18045.0
1582,EICHERMOT,2025,FY,4734.0,27174.0,screener_html,21296.0
1583,EICHERMOT,2026,FY,5515.0,32164.0,screener_html,25100.0
1584,ELECON,2015,FY,17.0,1964.0,screener_html,536.0
1585,ELECON,2016,FY,37.0,2203.0,screener_html,704.0
1586,ELECON,2017,FY,11.0,2087.0,screener_html,709.0
1587,ELECON,2018,FY,7.0,2156.0,screener_html,708.0
1588,ELECON,2019,FY,70.0,2165.0,screener_html,768.0
1589,ELECON,2020,FY,90.0,2129.0,screener_html,854.0
1590,ELECON,2021,FY,58.0,1988.0,screener_html,919.0
1591,ELECON,2022,FY,140.0,1715.0,screener_html,1050.0
1592,ELECON,2023,FY,238.0,1730.0,screener_html,1279.0
1593,ELECON,2024,FY,356.0,2123.0,screener_html,1604.0
1594,ELECON,2025,FY,415.0,2729.0,screener_html,1998.0
1595,ELECON,2026,FY,341.0,3234.0,screener_html,2305.0
1596,ELGIEQUIP,2015,FY,48.0,1156.0,screener_html,494.0
1597,ELGIEQUIP,2016,FY,51.0,1106.0,screener_html,546.0
1598,ELGIEQUIP,2017,FY,74.0,1108.0,screener_html,607.0
1599,ELGIEQUIP,2018,FY,95.0,1253.0,screener_html,689.0
1600,ELGIEQUIP,2019,FY,103.0,1375.0,screener_html,771.0
1601,ELGIEQUIP,2020,FY,43.0,1551.0,screener_html,769.0
1602,ELGIEQUIP,2021,FY,102.0,1765.0,screener_html,870.0
1603,ELGIEQUIP,2022,FY,178.0,1959.0,screener_html,1033.0
1604,ELGIEQUIP,2023,FY,371.0,2479.0,screener_html,1371.0
1605,ELGIEQUIP,2024,FY,312.0,2807.0,screener_html,1612.0
1606,ELGIEQUIP,2025,FY,350.0,3037.0,screener_html,1866.0
1607,ELGIEQUIP,2026,FY,430.0,3538.0,screener_html,2232.0
1608,EMAMILTD,2015,FY,485.0,1676.0,screener_html,1231.0
1609,EMAMILTD,2016,FY,363.0,2692.0,screener_html,1612.0
1610,EMAMILTD,2017,FY,340.0,2603.0,screener_html,1755.0
1611,EMAMILTD,2018,FY,306.0,2798.0,screener_html,2014.0
1612,EMAMILTD,2019,FY,303.0,2819.0,screener_html,2076.0
1613,EMAMILTD,2020,FY,302.0,2678.0,screener_html,1823.0
1614,EMAMILTD,2021,FY,455.0,2520.0,screener_html,1762.0
1615,EMAMILTD,2022,FY,837.0,3050.0,screener_html,2076.0
1616,EMAMILTD,2023,FY,627.0,3096.0,screener_html,2303.0
1617,EMAMILTD,2024,FY,724.0,3269.0,screener_html,2447.0
1618,EMAMILTD,2025,FY,803.0,3525.0,screener_html,2695.0
1619,EMAMILTD,2026,FY,775.0,3831.0,screener_html,2924.0
1620,EMCURE,2019,FY,209.0,5577.0,screener_html,1835.0
1621,EMCURE,2020,FY,101.0,5960.0,screener_html,1912.0
1622,EMCURE,2021,FY,419.0,6768.0,screener_html,2273.0
1623,EMCURE,2022,FY,703.0,6021.0,screener_html,1988.0
1624,EMCURE,2023,FY,562.0,6634.0,screener_html,2501.0
1625,EMCURE,2024,FY,528.0,7709.0,screener_html,2952.0
1626,EMCURE,2025,FY,707.0,8122.0,screener_html,4446.0
1627,EMCURE,2026,FY,941.0,9612.0,screener_html,4950.0
1628,ENDURANCE,2015,FY,254.0,2784.0,screener_html,1142.0
1629,ENDURANCE,2016,FY,300.0,3281.0,screener_html,1450.0
1630,ENDURANCE,2017,FY,330.0,3510.0,screener_html,1730.0
1631,ENDURANCE,2018,FY,391.0,4340.0,screener_html,2173.0
1632,ENDURANCE,2019,FY,495.0,4770.0,screener_html,2565.0
1633,ENDURANCE,2020,FY,566.0,5062.0,screener_html,3006.0
1634,ENDURANCE,2021,FY,520.0,5747.0,screener_html,3562.0
1635,ENDURANCE,2022,FY,461.0,5857.0,screener_html,3920.0
1636,ENDURANCE,2023,FY,480.0,6802.0,screener_html,4412.0
1637,ENDURANCE,2024,FY,680.0,7871.0,screener_html,4978.0
1638,ENDURANCE,2025,FY,836.0,9126.0,screener_html,5718.0
1639,ENDURANCE,2026,FY,952.0,11611.0,screener_html,6841.0
1640,ENGINERSIN,2015,FY,313.0,3988.0,screener_html,2631.0
1641,ENGINERSIN,2016,FY,278.0,4164.0,screener_html,2821.0
1642,ENGINERSIN,2017,FY,330.0,4396.0,screener_html,2845.0
1643,ENGINERSIN,2018,FY,383.0,4514.0,screener_html,2341.0
1644,ENGINERSIN,2019,FY,368.0,4761.0,screener_html,2345.0
1645,ENGINERSIN,2020,FY,424.0,5096.0,screener_html,2406.0
1646,ENGINERSIN,2021,FY,249.0,4441.0,screener_html,1751.0
1647,ENGINERSIN,2022,FY,140.0,4177.0,screener_html,1770.0
1648,ENGINERSIN,2023,FY,346.0,4388.0,screener_html,1961.0
1649,ENGINERSIN,2024,FY,445.0,4733.0,screener_html,2246.0
1650,ENGINERSIN,2025,FY,580.0,5265.0,screener_html,2669.0
1651,ENGINERSIN,2026,FY,692.0,5869.0,screener_html,3146.0
1652,ERIS,2015,FY,89.0,357.0,screener_html,266.14
1653,ERIS,2016,FY,135.0,397.0,screener_html,299.14
1654,ERIS,2017,FY,247.0,692.0,screener_html,567.0
1655,ERIS,2018,FY,295.0,1408.0,screener_html,862.0
1656,ERIS,2019,FY,291.0,1502.0,screener_html,1151.0
1657,ERIS,2020,FY,297.0,1502.0,screener_html,1297.0
1658,ERIS,2021,FY,355.0,1785.0,screener_html,1577.0
1659,ERIS,2022,FY,406.0,2226.0,screener_html,1909.0
1660,ERIS,2023,FY,374.0,3410.0,screener_html,2196.0
1661,ERIS,2024,FY,397.0,6734.0,screener_html,2587.0
1662,ERIS,2025,FY,375.0,6744.0,screener_html,2855.0
1663,ERIS,2026,FY,648.0,7366.0,screener_html,3903.0
1664,ESCORTS,2015,FY,76.0,3550.0,screener_html,1830.0
1665,ESCORTS,2016,FY,70.0,2968.0,screener_html,1467.0
1666,ESCORTS,2017,FY,131.0,3199.0,screener_html,1621.0
1667,ESCORTS,2018,FY,347.0,3973.0,screener_html,2216.0
1668,ESCORTS,2019,FY,478.0,4707.0,screener_html,2674.0
1669,ESCORTS,2020,FY,472.0,5014.0,screener_html,3118.0
1670,ESCORTS,2021,FY,872.0,6878.0,screener_html,5026.0
1671,ESCORTS,2022,FY,736.0,9108.0,screener_html,7600.0
1672,ESCORTS,2023,FY,637.0,10085.0,screener_html,8187.0
1673,ESCORTS,2024,FY,1077.0,12400.0,screener_html,9388.0
1674,ESCORTS,2025,FY,1265.0,13095.0,screener_html,10367.0
1675,ESCORTS,2026,FY,2394.0,15792.0,screener_html,12373.0
1676,ETERNAL,2018,FY,-107.0,1374.0,screener_html,1036.03
1677,ETERNAL,2019,FY,-1010.0,3413.0,screener_html,2356.03
1678,ETERNAL,2020,FY,-2386.0,2900.0,screener_html,457.03
1679,ETERNAL,2021,FY,-816.0,8704.0,screener_html,7644.0
1680,ETERNAL,2022,FY,-1222.0,17327.0,screener_html,16505.0
1681,ETERNAL,2023,FY,-971.0,21599.0,screener_html,19460.0
1682,ETERNAL,2024,FY,351.0,23356.0,screener_html,20413.0
1683,ETERNAL,2025,FY,527.0,35623.0,screener_html,30317.0
1684,ETERNAL,2026,FY,366.0,40722.0,screener_html,30980.0
1685,EXIDEIND,2015,FY,616.0,13887.0,screener_html,3841.0
1686,EXIDEIND,2016,FY,700.0,15370.0,screener_html,4390.0
1687,EXIDEIND,2017,FY,804.0,17765.0,screener_html,5032.0
1688,EXIDEIND,2018,FY,694.0,19815.0,screener_html,5429.0
1689,EXIDEIND,2019,FY,847.0,22431.0,screener_html,6107.0
1690,EXIDEIND,2020,FY,762.0,24213.0,screener_html,6467.0
1691,EXIDEIND,2021,FY,803.0,28406.0,screener_html,7272.0
1692,EXIDEIND,2022,FY,4357.0,13902.0,screener_html,10584.0
1693,EXIDEIND,2023,FY,823.0,14758.0,screener_html,11132.0
1694,EXIDEIND,2024,FY,883.0,18149.0,screener_html,12886.0
1695,EXIDEIND,2025,FY,800.0,21390.0,screener_html,13913.0
1696,EXIDEIND,2026,FY,860.0,21218.0,screener_html,13905.0
1697,NYKAA,2018,FY,-28.0,353.0,screener_html,122.0
1698,NYKAA,2019,FY,-25.0,776.0,screener_html,230.0
1699,NYKAA,2020,FY,-16.0,1124.0,screener_html,322.0
1700,NYKAA,2021,FY,62.0,1302.0,screener_html,490.0
1701,NYKAA,2022,FY,41.0,2646.0,screener_html,1339.0
1702,NYKAA,2023,FY,21.0,2950.0,screener_html,1378.0
1703,NYKAA,2024,FY,40.0,3401.0,screener_html,1263.0
1704,NYKAA,2025,FY,72.0,3980.0,screener_html,1301.0
1705,NYKAA,2026,FY,204.0,4611.0,screener_html,1438.0
1706,FEDERALBNK,2015,FY,1058.0,82909.0,screener_html,7700.0
1707,FEDERALBNK,2016,FY,486.0,94706.0,screener_html,8064.0
1708,FEDERALBNK,2017,FY,867.0,115486.0,screener_html,8952.0
1709,FEDERALBNK,2018,FY,935.0,139214.0,screener_html,12274.0
1710,FEDERALBNK,2019,FY,1318.0,160552.0,screener_html,13498.0
1711,FEDERALBNK,2020,FY,1590.0,183353.0,screener_html,14823.0
1712,FEDERALBNK,2021,FY,1680.0,204967.0,screener_html,16504.0
1713,FEDERALBNK,2022,FY,1996.0,226241.0,screener_html,19256.0
1714,FEDERALBNK,2023,FY,3210.0,268004.0,screener_html,22122.0
1715,FEDERALBNK,2024,FY,3964.0,317839.0,screener_html,30105.0
1716,FEDERALBNK,2025,FY,4234.0,360152.0,screener_html,34538.0
1717,FEDERALBNK,2026,FY,4491.0,402081.0,screener_html,40043.0
1718,FACT,2015,FY,-373.0,1718.0,screener_html,-852.0
1719,FACT,2016,FY,-459.0,1720.0,screener_html,-1310.0
1720,FACT,2017,FY,-263.0,1605.0,screener_html,-1512.0
1721,FACT,2018,FY,-129.0,1854.0,screener_html,-1639.0
1722,FACT,2019,FY,163.0,2348.0,screener_html,-1472.0
1723,FACT,2020,FY,976.0,2646.0,screener_html,-491.0
1724,FACT,2021,FY,350.0,3399.0,screener_html,-180.0
1725,FACT,2022,FY,346.0,4775.0,screener_html,662.0
1726,FACT,2023,FY,613.0,5494.0,screener_html,1274.0
1727,FACT,2024,FY,128.0,5850.0,screener_html,1358.0
1728,FACT,2025,FY,41.0,6677.0,screener_html,1375.0
1729,FINCABLES,2016,FY,329.0,2099.0,screener_html,1776.0
1730,FINCABLES,2017,FY,400.0,2440.0,screener_html,2141.0
1731,FINCABLES,2018,FY,330.0,2784.0,screener_html,2429.0
1732,FINCABLES,2019,FY,407.0,3154.0,screener_html,2737.0
1733,FINCABLES,2020,FY,391.0,3407.0,screener_html,3004.0
1734,FINCABLES,2021,FY,461.0,3886.0,screener_html,3415.0
1735,FINCABLES,2022,FY,599.0,4494.0,screener_html,3922.0
1736,FINCABLES,2023,FY,504.0,4980.0,screener_html,4371.0
1737,FINCABLES,2024,FY,652.0,5635.0,screener_html,4946.0
1738,FINCABLES,2025,FY,701.0,6287.0,screener_html,5496.0
1739,FINCABLES,2026,FY,714.0,6990.0,screener_html,6086.0
1740,FSL,2015,FY,234.0,3427.0,screener_html,2088.0
1741,FSL,2016,FY,261.0,2954.0,screener_html,1777.0
1742,FSL,2017,FY,279.0,3309.0,screener_html,2028.0
1743,FSL,2018,FY,327.0,3371.0,screener_html,2352.0
1744,FSL,2019,FY,378.0,3630.0,screener_html,2721.0
1745,FSL,2020,FY,340.0,4514.0,screener_html,2766.0
1746,FSL,2021,FY,362.0,4783.0,screener_html,2799.0
1747,FSL,2022,FY,537.0,5613.0,screener_html,3033.0
1748,FSL,2023,FY,514.0,5545.0,screener_html,3367.0
1749,FSL,2024,FY,515.0,5929.0,screener_html,3700.0
1750,FSL,2025,FY,594.0,7758.0,screener_html,4098.0
1751,FSL,2026,FY,674.0,9131.0,screener_html,4385.0
1752,FIVESTAR,2015,FY,10.0,165.0,screener_html,71.0
1753,FIVESTAR,2016,FY,14.0,225.0,screener_html,92.0
1754,FIVESTAR,2017,FY,20.0,694.0,screener_html,225.0
1755,FIVESTAR,2018,FY,53.0,1152.0,screener_html,592.0
1756,FIVESTAR,2019,FY,157.0,2350.0,screener_html,1365.0
1757,FORCEMOT,2015,FY,102.0,1975.0,screener_html,1319.0
1758,FORCEMOT,2016,FY,179.0,2305.0,screener_html,1489.0
1759,FORCEMOT,2017,FY,180.0,2604.0,screener_html,1667.0
1760,FORCEMOT,2018,FY,147.0,2523.0,screener_html,1801.0
1761,FORCEMOT,2019,FY,143.0,2836.0,screener_html,1933.0
1762,FORCEMOT,2020,FY,50.0,3098.0,screener_html,1965.0
1763,FORCEMOT,2021,FY,-124.0,3238.0,screener_html,1838.0
1764,FORCEMOT,2022,FY,-91.0,3661.0,screener_html,1748.0
1765,FORCEMOT,2023,FY,134.0,4013.0,screener_html,1875.0
1766,FORCEMOT,2024,FY,388.0,4415.0,screener_html,2255.0
1767,FORCEMOT,2025,FY,801.0,5134.0,screener_html,3033.0
1768,FORCEMOT,2026,FY,1212.0,6538.0,screener_html,4194.0
1769,FORTIS,2015,FY,-130.0,7592.0,screener_html,4048.0
1770,FORTIS,2016,FY,42.0,7232.0,screener_html,4461.0
1771,FORTIS,2017,FY,479.0,9588.0,screener_html,5144.0
1772,FORTIS,2018,FY,-934.0,8479.0,screener_html,4062.0
1773,FORTIS,2019,FY,-224.0,11486.0,screener_html,6601.0
1774,FORTIS,2020,FY,91.0,11036.0,screener_html,6661.0
1775,FORTIS,2021,FY,-56.0,10866.0,screener_html,6120.0
1776,FORTIS,2022,FY,790.0,11516.0,screener_html,6178.0
1777,FORTIS,2023,FY,633.0,12089.0,screener_html,7242.0
1778,FORTIS,2024,FY,645.0,12971.0,screener_html,7663.0
1779,FORTIS,2025,FY,809.0,13377.0,screener_html,8917.0
1780,FORTIS,2026,FY,1064.0,15833.0,screener_html,9896.0
1781,GAIL,2015,FY,3160.0,69669.0,screener_html,34022.0
1782,GAIL,2016,FY,1874.0,59063.0,screener_html,36403.0
1783,GAIL,2017,FY,3374.0,58291.0,screener_html,39305.0
1784,GAIL,2018,FY,4805.0,61353.0,screener_html,41679.0
1785,GAIL,2019,FY,6553.0,68426.0,screener_html,46004.0
1786,GAIL,2020,FY,9515.0,74934.0,screener_html,49268.0
1787,GAIL,2021,FY,6143.0,81030.0,screener_html,53182.0
1788,GAIL,2022,FY,12304.0,96584.0,screener_html,64114.0
1789,GAIL,2023,FY,5596.0,107805.0,screener_html,64927.0
1790,GAIL,2024,FY,9903.0,124735.0,screener_html,76997.0
1791,GAIL,2025,FY,12463.0,133176.0,screener_html,84997.0
1792,GAIL,2026,FY,7582.0,140569.0,screener_html,89049.0
1793,GVT&D,2010,FY,187.0,4468.0,screener_html,1003.0
1794,GMRAIRPORT,2015,FY,-2972.0,66794.0,screener_html,5773.0
1795,GMRAIRPORT,2016,FY,-2749.0,59143.0,screener_html,4991.0
1796,GMRAIRPORT,2017,FY,-347.0,36852.0,screener_html,5343.0
1797,GMRAIRPORT,2018,FY,-1115.0,37898.0,screener_html,3446.0
1798,GMRAIRPORT,2019,FY,-3356.0,40075.0,screener_html,-453.0
1799,GMRAIRPORT,2020,FY,-2202.0,46302.0,screener_html,-2458.0
1800,GMRAIRPORT,2021,FY,-3428.0,49843.0,screener_html,-1718.0
1801,GMRAIRPORT,2022,FY,-1131.0,37087.0,screener_html,-817.0
1802,GMRAIRPORT,2023,FY,-840.0,43921.0,screener_html,-792.0
1803,GMRAIRPORT,2024,FY,-828.0,48489.0,screener_html,-2164.0
1804,GMRAIRPORT,2025,FY,-817.0,48559.0,screener_html,-2503.0
1805,GMRAIRPORT,2026,FY,472.0,54764.0,screener_html,-2480.0
1806,GABRIEL,2024,FY,179.0,1779.0,screener_html,1002.0
1807,GABRIEL,2025,FY,245.0,2022.0,screener_html,1183.0
1808,GABRIEL,2026,FY,252.0,2428.0,screener_html,1368.0
1809,GALLANTT,2015,FY,34.0,424.0,screener_html,281.0
1810,GALLANTT,2016,FY,46.0,492.0,screener_html,370.0
1811,GALLANTT,2017,FY,38.0,527.0,screener_html,421.0
1812,GALLANTT,2018,FY,63.0,683.0,screener_html,533.0
1813,GALLANTT,2019,FY,104.0,718.0,screener_html,635.0
1814,GALLANTT,2020,FY,22.0,832.0,screener_html,655.0
1815,GALLANTT,2021,FY,81.0,930.0,screener_html,737.0
1816,GALLANTT,2022,FY,176.0,2689.0,screener_html,2083.0
1817,GALLANTT,2023,FY,141.0,2949.0,screener_html,2225.0
1818,GALLANTT,2024,FY,225.0,3136.0,screener_html,2450.0
1819,GALLANTT,2025,FY,401.0,3548.0,screener_html,2842.0
1820,GALLANTT,2026,FY,484.0,4270.0,screener_html,3316.0
1821,GRSE,2015,FY,52.0,4001.0,screener_html,1007.0
1822,GRSE,2016,FY,164.0,4454.0,screener_html,1137.0
1823,GRSE,2017,FY,11.0,4567.0,screener_html,1083.0
1824,GRSE,2018,FY,92.0,4323.0,screener_html,1022.0
1825,GRSE,2019,FY,110.0,4191.0,screener_html,1039.0
1826,GRSE,2020,FY,163.0,5395.0,screener_html,1041.0
1827,GRSE,2021,FY,153.0,6797.0,screener_html,1138.0
1828,GRSE,2022,FY,190.0,7643.0,screener_html,1258.0
1829,GRSE,2023,FY,228.0,10783.0,screener_html,1414.0
1830,GRSE,2024,FY,357.0,10263.0,screener_html,1674.0
1831,GRSE,2025,FY,527.0,10362.0,screener_html,2080.0
1832,GRSE,2026,FY,748.0,10636.0,screener_html,2627.0
1833,GICRE,2015,FY,2891.0,74916.0,screener_html,44172.0
1834,GICRE,2016,FY,2823.0,76103.0,screener_html,41875.0
